rownumber,filename,filetype,band,abbrev_type,date,date_format,mics_etc,score
2725,02 everybody's on the run.flac,flac,,,,,,0
2860,02 at last.flac,flac,,,,,,0
2855,05 is it my body.flac,flac,,,,,,0
2853,02 so there.flac,flac,,,,,,0
2848,02.flac,flac,,,,,,0
2846,02 home town.flac,flac,,,,,,0
2842,02 iron butterfly theme.flac,flac,,,,,,0
2839,09 -.flac,flac,,,,,,0
2834,02 rockin' down the highway.flac,flac,,,,,,0
2833,02 rockin' down the highway.flac,flac,,,,,,0
2830,02 you give love a bad name.flac,flac,,,,,,0
2810,02 rockin' in the free world.flac,flac,,,,,,0
2652,02 - muleskinner blues.flac,flac,,,,,,0
2481,03.flac,flac,,,,,,0
2491,01 mexican connection.flac,flac,,,,,,0
2562,01. under attack.flac,flac,,,,,,0
2566,01. lupus daemonis.flac,flac,,,,,,0
2507,01 - plaine des sables.flac,flac,,,,,,0
2863,02.flac,flac,,,,,,0
2864,02 - the departure.flac,flac,,,,,,0
2866,001.flac,flac,,,,,,0
2660,02 star spangled banner.flac,flac,,,,,,0
2722,02 - fly like an eagle.flac,flac,,,,,,0
2671,02 save me now.flac,flac,,,,,,0
2670,02-spur 2.flac,flac,,,,,,0
2665,02 annalisa.flac,flac,,,,,,0
2664,02 - muleskinner blues.flac,flac,,,,,,0
2662,02.flac,flac,,,,,,0
2661,02.flac,flac,,,,,,0
2655,02.flac,flac,,,,,,0
2867,07 my stars.flac,flac,,,,,,0
2654,02.flac,flac,,,,,,0
2653,01 introduction.flac,flac,,,,,,0
2798,02 only you know and i know.flac,flac,,,,,,0
2791,02 rock and roll stew.flac,flac,,,,,,0
2799,02.flac,flac,,,,,,0
2814,"02 - hold on, i'm coming.flac",flac,,,,,,0
2794,02 separate ways (worlds apart).flac,flac,,,,,,0
1327,track24.flac,flac,,,,,,0
1306,track12.flac,flac,,,,,,0
1755,01.flac,flac,,,,,,0
1375,titel 01.flac,flac,,notfound,,,,0
1591,track101.flac,flac,,,,,,0
1805,track01.flac,flac,,,,,,0
1804,unknown artist 01. track01.flac,flac,,,,,,0
1801,track101.flac,flac,,,,,,0
1799,unknown artist 01. track01.flac,flac,,,,,,0
1793,track01.flac,flac,,,,,,0
1780,disc two track11.flac,flac,,,,,,0
1776,track101.flac,flac,,,,,,0
1773,track01.flac,flac,,,,,,0
1770,track01.flac,flac,,,,,,0
1769,track01.flac,flac,,,,,,0
1767,track21.flac,flac,,,,,,0
1740,track101.flac,flac,,,,,,0
1709,track01.flac,flac,,,,,,0
1697,track01.flac,flac,,,,,,0
939,seattle2track01.shn,shn,,notfound,,,,0
1645,tt01.flac,flac,,notfound,,,,0
1613,track101.flac,flac,,,,,,0
1232,01 light up the sky.flac,flac,,,,,,0
2707,06 outlaw pete.flac,flac,,,,,,0
2674,02.flac,flac,,,,,,0
2705,02 take us back.flac,flac,,,,,,0
2709,02 interview.flac,flac,,,,,,0
2633,08.flac,flac,,,,,,0
2632,01-track01.flac,flac,,,,,,0
2627,01.flac,flac,,,,,,0
2626,01 - introduction.flac,flac,,,,,,0
2623,14-love to burn.flac,flac,,,,,,0
2675,02 part two.flac,flac,,,,,,0
2711,12 child in time.flac,flac,,,,,,0
2676,02 part two.flac,flac,,,,,,0
2706,02 take us back.wav,wav,,,,,,0
2718,02 this ol cowboy.flac,flac,,,,,,0
2716,21 walk this way.flac,flac,,,,,,0
2714,02 blues band instrumental 2.flac,flac,,,,,,0
2713,02 track02.flac,flac,,,,,,0
2712,02 track02.flac,flac,,,,,,0
1644,n01.flac,flac,,notfound,,,,0
2956,sample 2.mp3,mp3,,notfound,,,,0
2677,02 - wrapped around.flac,flac,,,,,,0
1835,kate rusby 01.flac,flac,,notfound,,,,0
1667,track01.flac,flac,,,,,,0
1423,track01.flac,flac,,,,,,0
1691,track01.flac,flac,,,,,,0
1459,cd1track01.flac,flac,,,,,,0
2699,track_01.flac,flac,,,,,,0
2404,01 intro.flac,flac,,,,,,0
2877,02 save us.flac,flac,,,,,,0
1669,01.flac,flac,,,,,,0
1719,03 dani california.flac,flac,,,,,,0
1721,01 -  intro.flac,flac,,,,,,0
1723,22 - the gift.flac,flac,,,,,,0
1747,01.flac,flac,,,,,,0
1781,16 - circus.flac,flac,,,,,,0
1774,01 _ 10cc _ track01 l.a.inflatable.flac,flac,,,,,,0
1771,01.flac,flac,,,,,,0
1763,11. rockin in the free world.flac,flac,,,,,,0
1762,01 track01.flac,flac,,,,,,0
1660,track101.flac,flac,,,,,,0
1450,cd1 - track 01.flac,flac,,,,,,0
1454,track_01.flac,flac,,,,,,0
1575,track101.flac,flac,,,,,,0
1764,bonastadt 10.flac,flac,,notfound,,,,0
2068,cue 01.flac,flac,,notfound,,,,0
1693,track1.flac,flac,,,,,,0
1827,artist - track 01.flac,flac,,,,,,0
1828,track_01.flac,flac,,,,,,0
1829,track_01.flac,flac,,,,,,0
1832,track101.flac,flac,,,,,,0
1571,cd01 track01.flac,flac,,,,,,0
1455,track_01.flac,flac,,,,,,0
1566,track01.flac,flac,,,,,,0
1564,track101.flac,flac,,,,,,0
1553,track 01.flac,flac,,,,,,0
1544,cd1 - track 01.flac,flac,,,,,,0
1527,track-01.flac,flac,,,,,,0
2563,05.flac,flac,,,,,,0
1496,track08.flac,flac,,,,,,0
1626,track101.flac,flac,,,,,,0
1633,track12.flac,flac,,,,,,0
1280,cd1 - track 01.flac,flac,,,,,,0
2556,unknown artist 01. track01.flac,flac,,,,,,0
998,track01.flac,flac,,,,,,0
989,track01.flac,flac,,,,,,0
988,track01.flac,flac,,,,,,0
928,track07.flac,flac,,,,,,0
1112,track-01.flac,flac,,,,,,0
1261,track_01.flac,flac,,,,,,0
1239,track1_spunkrock.flac,flac,,,,,,0
2375,track 01.flac,flac,,,,,,0
2350,track01.flac,flac,,,,,,0
2347,track09.flac,flac,,,,,,0
2338,track01.flac,flac,,,,,,0
2325,track 07.flac,flac,,,,,,0
2303,track 01.flac,flac,,,,,,0
2291,track 01.flac,flac,,,,,,0
2284,track_01.flac,flac,,,,,,0
2539,track01.flac,flac,,,,,,0
2550,unknown artist 01. track01.flac,flac,,,,,,0
1000,track01.flac,flac,,,,,,0
1011,track01.flac,flac,,,,,,0
1016,track01.flac,flac,,,,,,0
1098,track 01.flac,flac,,,,,,0
1271,cd track 08.flac,flac,,,,,,0
1268,track 01.flac,flac,,,,,,0
922,track01.flac,flac,,,,,,0
1262,track_01.flac,flac,,,,,,0
923,track01.flac,flac,,,,,,0
940,track 01.flac,flac,,,,,,0
1109,track 01.flac,flac,,,,,,0
1062,track 01.flac,flac,,,,,,0
1023,track01.flac,flac,,,,,,0
1061,track 01.flac,flac,,,,,,0
1057,track 06.flac,flac,,,,,,0
1044,cd1 t08 life on mars.flac,flac,,,,,,0
1039,track01.flac,flac,,,,,,0
2174,dt-000225_101.shn,shn,,notfound,,,,0
1025,track01.flac,flac,,,,,,0
1069,r09_0004_r8b01.flac,flac,,notfound,,,,0
1873,disc1track10.flac,flac,,,,,,0
2702,track_01.flac,flac,,,,,,0
1638,track02.flac,flac,,,,,,0
2701,track_01.flac,flac,,,,,,0
2408,- track01.cdda.flac,flac,,,,,,0
898,cd1 - track 01.flac,flac,,,,,,0
1406,track001.flac,flac,,,,,,0
1444,track 01.flac,flac,,,,,,0
2704,02 she belongs to me.flac,flac,,,,,,0
2703,02 she belongs to me.flac,flac,,,,,,0
2694,02 last january.flac,flac,,,,,,0
2691,01 the rhythm of the heat.flac,flac,,,,,,0
2690,01 the rhythm of the heat.flac,flac,,,,,,0
2688,010 house of clocks.flac,flac,,,,,,0
2685,02 hate and war.flac,flac,,,,,,0
2678,02 - a head full of dreams.flac,flac,,,,,,0
1433,09 - lip gloss and black.flac,flac,,,,,,0
1432,01 intro.flac,flac,,,,,,0
1431,01 unknown.flac,flac,,,,,,0
1663,track001.flac,flac,,,,,,0
1657,cd1 - track 01.flac,flac,,,,,,0
2423,track-01.flac,flac,,,,,,0
2446,track01.flac,flac,,,,,,0
2478,track 01.flac,flac,,,,,,0
1196,track 01.flac,flac,,,,,,0
2700,track_01.flac,flac,,,,,,0
2376,track 01.flac,flac,,,,,,0
1241,track 01.flac,flac,,,,,,0
2380,track 28.flac,flac,,,,,,0
2411,disc1track01.flac,flac,,,,,,0
1225,track01.flac,flac,,,,,,0
1212,artist - track 01.flac,flac,,,,,,0
1195,track 01.flac,flac,,,,,,0
2493,track11d1.shn,shn,,,,,,0
1853,track101.flac,flac,,,,,,0
1857,track01_the_killer_is_me.flac,flac,,,,,,0
1863,track101.flac,flac,,,,,,0
2544,track01.flac,flac,,,,,,0
2538,track01.flac,flac,,,,,,0
2511,track 1.flac,flac,,,,,,0
2509,track 08.flac,flac,,,,,,0
1236,01 - substitute.flac,flac,,,,,,0
971,01 a house is not a motel.flac,flac,,,,,,0
1319,01.mp3,mp3,,,,,,0
2760,cd1track02.flac,flac,,,,,,0
1125,07 feast of freaks.flac,flac,,,,,,0
1130,01 - intro.flac,flac,,,,,,0
1131,01 - illuminine.flac,flac,,,,,,0
1137,01 intro.flac,flac,,,,,,0
1205,14 soul sacrifice.flac,flac,,,,,,0
1142,01 - intro.flac,flac,,,,,,0
1148,007.flac,flac,,,,,,0
1150,01 i've been waiting for you.flac,flac,,,,,,0
1152,01 intro.flac,flac,,,,,,0
1153,001.flac,flac,,,,,,0
1155,10.flac,flac,,,,,,0
1156,01-announcement.flac,flac,,,,,,0
1158,01-black sabbath.flac,flac,,,,,,0
1159,01 - intro.flac,flac,,,,,,0
1160,01. la grande spirale.flac,flac,,,,,,0
1163,25 livin' on the edge.flac,flac,,,,,,0
1170,01 - rise.flac,flac,,,,,,0
1120,02. wratchild.flac,flac,,,,,,0
1118,03 christmas in la.flac,flac,,,,,,0
1117,01-track-01.flac,flac,,,,,,0
2035,track 01.flac,flac,,,,,,0
2143,unknown artist - unknown title - 01. track01.flac,flac,,,,,,0
2120,track 01.flac,flac,,,,,,0
2027,track01.flac,flac,,,,,,0
2090,track 09.flac,flac,,,,,,0
2089,track 07.flac,flac,,,,,,0
2079,cd1 - track 01.flac,flac,,,,,,0
2039,track101.flac,flac,,,,,,0
2042,01.flac,flac,,,,,,0
1164,01.flac,flac,,,,,,0
2044,30 lady fantasy.flac,flac,,,,,,0
2051,07.flac,flac,,,,,,0
1206,01 - take the night off.flac,flac,,,,,,0
1209,01 - intro.flac,flac,,,,,,0
1173,2.00 enter stage.flac,flac,,,,,,0
1114,01 - radio intro.flac,flac,,,,,,0
1171,01 - iron fist.flac,flac,,,,,,0
1430,01 track01.flac,flac,,,,,,0
1146,01.flac,flac,,,,,,0
2171,track_01.flac,flac,,,,,,0
2732,track_01.flac,flac,,,,,,0
1183,01 track01.flac,flac,,,,,,0
1184,14 unknown track.flac,flac,,,,,,0
1186,13.flac,flac,,,,,,0
1187,13 unknown track.flac,flac,,,,,,0
1189,01 - end of the line.flac,flac,,,,,,0
1190,13 unknown track.flac,flac,,,,,,0
1191,1. facelift.flac,flac,,,,,,0
1192,05 falling in love again.flac,flac,,,,,,0
1193,01 searching with my good eye closed.flac,flac,,,,,,0
1201,01 track01.flac,flac,,,,,,0
1116,25 - jam.flac,flac,,,,,,0
983,"01 - dames, booze, chains and boots.flac",flac,,,,,,0
1456,03 dopesmoker.flac,flac,,,,,,0
2244,howard stern.flac,flac,,,,,,0
1471,suite in c.flac,flac,,,,,,0
891,track01.flac,flac,,,,,,0
890,track01.flac,flac,,,,,,0
1180,09-transmission.flac,flac,,,,,,0
1179,19-fuck the kids.flac,flac,,,,,,0
1178,01-intro.flac,flac,,,,,,0
1003,01 hells bells.flac,flac,,,,,,0
1204,01 - caught in a mosh.flac,flac,,,,,,0
1202,01 - stage chat.flac,flac,,,,,,0
985,01 track01.flac,flac,,,,,,0
987,00001.flac,flac,,,,,,0
990,01.flac,flac,,,,,,0
992,01 - ozzy screaming.flac,flac,,,,,,0
996,01. ama tu mama.flac,flac,,,,,,0
1004,01 a house is not a motel.flac,flac,,,,,,0
1111,12 gershwin-cuban overture.flac,flac,,,,,,0
1010,01 intro terminator title credits.flac,flac,,,,,,0
1012,28 slip it in.flac,flac,,,,,,0
1032,18 rappels.flac,flac,,,,,,0
1034,01 hands of time.flac,flac,,,,,,0
1041,01. medley-different for girls+isrgowh-fixed.flac,flac,,,,,,0
962,01 dr0000_0065.flac,flac,,,,,,0
1203,01 - in the long long run.flac,flac,,,,,,0
2158,track101.flac,flac,,,,,,0
2173,track_01.flac,flac,,,,,,0
218,disc101-all by myself.flac,flac,,,,,,0
2622,track01.flac,flac,,,,,,0
1975,cd1 - track 01.flac,flac,,,,,,0
1974,track01.flac,flac,,,,,,0
1973,track01.flac,flac,,,,,,0
1972,track01.flac,flac,,,,,,0
1971,track01.flac,flac,,,,,,0
1965,track101.flac,flac,,,,,,0
1939,track101.flac,flac,,,,,,0
1925,track01.flac,flac,,,,,,0
1921,track101.flac,flac,,,,,,0
1903,track no01.flac,flac,,,,,,0
1892,track10.flac,flac,,,,,,0
1887,track101.flac,flac,,,,,,0
1986,track101.flac,flac,,,,,,0
1876,cd1 - track 01.flac,flac,,,,,,0
1993,track 01.flac,flac,,,,,,0
2224,track04.flac,flac,,,,,,0
2638,track01.flac,flac,,,,,,0
1976,track01.flac,flac,,,,,,0
1977,track01.flac,flac,,,,,,0
1982,disk1.flac,flac,,,,,,0
2097,01.mp3,mp3,,,,,,0
1961,01 - intro.flac,flac,,,,,,0
1962,01.mp3,mp3,,,,,,0
1964,12.flac,flac,,,,,,0
2155,01 rainbow - intro.flac,flac,,,,,,0
2022,01.flac,flac,,,,,,0
2028,01-sugar.flac,flac,,,,,,0
2096,01.mp3,mp3,,,,,,0
2100,01  pianotrio 1.mp3,mp3,,,,,,0
2333,03 - seven seas of rhye.flac,flac,,,,,,0
2101,01 so 4 i.mp3,mp3,,,,,,0
2102,01 anathema.mp3,mp3,,,,,,0
2105,01 drumming part 1.mp3,mp3,,,,,,0
2107,01 intro.flac,flac,,,,,,0
2110,29 - we're a happy family.flac,flac,,,,,,0
2041,08 black juju.flac,flac,,,,,,0
2154,01-intro.flac,flac,,,,,,0
2637,track01.flac,flac,,,,,,0
2612,track 01.flac,flac,,,,,,0
2181,track03.flac,flac,,,,,,0
2607,unknown artist 01. track01.flac,flac,,,,,,0
2307,01 5 a.m.flac,flac,,,,,,0
2312,01 (unknown).flac,flac,,,,,,0
2314,01 track01.flac,flac,,,,,,0
2316,13 like a rolling stone.flac,flac,,,,,,0
2318,01-the revolution will be televised.flac,flac,,,,,,0
2320,11.flac,flac,,,,,,0
2321,01 - intro.flac,flac,,,,,,0
2324,01 damn right i've got the blues.flac,flac,,,,,,0
2331,27 - encore.flac,flac,,,,,,0
2029,cd1 - track 01.flac,flac,,,,,,0
2025,track01.flac,flac,,,,,,0
2034,track 19.flac,flac,,,,,,0
2036,track 19.flac,flac,,,,,,0
2141,unknown artist - unknown title - 01. track01.flac,flac,,,,,,0
2207,track 06.flac,flac,,,,,,0
2206,track 06.flac,flac,,,,,,0
2202,track101.flac,flac,,,,,,0
2306,09.flac,flac,,,,,,0
2305,01 intro.flac,flac,,,,,,0
2300,01 track 01.flac,flac,,,,,,0
2283,track_01.flac,flac,,,,,,0
2605,unknown artist 01. track01.flac,flac,,,,,,0
2598,track04.flac,flac,,,,,,0
2577,cd1 - track 01.flac,flac,,,,,,0
2572,track01.flac,flac,,,,,,0
2570,track01.flac,flac,,,,,,0
2565,unknown artist 01. track01.flac,flac,,,,,,0
2564,track 11.flac,flac,,,,,,0
2267,track05.flac,flac,,,,,,0
2733,track_01.flac,flac,,,,,,0
2231,track 01.flac,flac,,,,,,0
1997,track01.flac,flac,,,,,,0
2162,10 over and over.flac,flac,,,,,,0
2010,track101.flac,flac,,,,,,0
2026,track01.flac,flac,,,,,,0
904,track0001.flac,flac,,,,,,0
893,track01.flac,flac,,,,,,0
850,track01.flac,flac,,,,,,0
200,track 01.flac,flac,,,,,,0
1291,21 fireworks medley (orchestra only).flac,flac,,,,,,0
2837,d02t08 - you can look (but you better not touch).flac,flac,,blank,,,,0
2418,t01 war of kings.flac,flac,,blank,,,,0
2416,101 make me smile.flac,flac,,blank,,,,0
2412,t01.flac,flac,,blank,,,,0
902,d1t01.flac,flac,,blank,,,,0
2395,d1t01 intro.flac,flac,,blank,,,,0
2365,t01 after the gold rush.flac,flac,,blank,,,,0
2363,t01 after the gold rush 24 bit.flac,flac,,blank,,,,0
2360,t01 after the gold rush 24 bit.flac,flac,,blank,,,,0
2349,01 love ship 06-44.flac,flac,,blank,,,,0
2345,t01 after the gold rush 24 bit.flac,flac,,blank,,,,0
2341,t01 5 am.flac,flac,,blank,,,,0
879,1-01.flac,flac,,blank,,,,0
1334,t01 after the goldrush.flac,flac,,blank,,,,0
1394,01 track0101.flac,flac,,blank,,,,0
919,210 - rosalita.flac,flac,,blank,,,,0
1213,d2t06 - biko.flac,flac,,blank,,,,0
2861,d3 05 monsanto years.flac,flac,,blank,,,,0
2427,t01 intro - jailbreak.flac,flac,,blank,,,,0
2442,d1t01.shn,shn,,blank,,,,0
2476,01 earthrise.flac,flac,,blank,,,,0
2329,01 unknown title 11-38.flac,flac,,blank,,,,0
1643,d01.flac,flac,,blank,,,,0
1666,d1t01 little liza jane 08-51.flac,flac,,blank,,,,0
1404,01 ode to satie 11-24.flac,flac,,blank,,,,0
1354,d1t01.flac,flac,,blank,,,,0
1539,101 hot tamale baby.flac,flac,,blank,,,,0
2293,01 the three marias 11-37.flac,flac,,blank,,,,0
2309,211 dream baby dream.flac,flac,,blank,,,,0
183,d1t01.flac,flac,,blank,,,,0
2492,01 - earthrise.flac,flac,,blank,,,,0
177,t02.jack straw .flac,flac,,blank,,,,0
1692,302 - rosalita.flac,flac,,blank,,,,0
1698,101 5 am.flac,flac,,blank,,,,0
1726,d1t01-highballwiththedevil.flac,flac,,blank,,,,0
2543,201 - mary's place.flac,flac,,blank,,,,0
2504,d2t07 we wish you well.flac,flac,,blank,,,,0
2494,d1 01 after the gold rush.flac,flac,,blank,,,,0
1194,a01.flac,flac,,blank,,,,0
2822,201-roll of the dice.flac,flac,,blank,,,,0
1627,d1track01.flac,flac,,blank,,,,0
2778,103 every step of the way.flac,flac,,blank,,,,0
1938,01 minor mood 11-59.flac,flac,,blank,,,,0
2873,d2t05 pay me my money down.flac,flac,,blank,,,,0
2874,1-10 slip away.flac,flac,,blank,,,,0
239,01 455 rocket.flac,flac,,blank,,,,0
993,101 the motel.flac,flac,,blank,,,,0
1027,t01 - intro - land of hope &amp; glory - over the rainbow.flac,flac,,blank,,,,0
1094,d1t01.flac,flac,,blank,,,,0
1007,d1t01-stripped.shn,shn,,blank,,,,0
1135,d1t01.flac,flac,,blank,,,,0
1138,01 kyrie aus der messe in h-moll 01-36.flac,flac,,blank,,,,0
1145,01 prometheus 06-31.flac,flac,,blank,,,,0
1172,01 tribute to keith jarrett 11-39.flac,flac,,blank,,,,0
994,209 light of day.flac,flac,,blank,,,,0
1056,101 intro.flac,flac,,blank,,,,0
1181,01 scollin' 08-29.flac,flac,,blank,,,,0
1030,d1t01.flac,flac,,blank,,,,0
982,d1t01.flac,flac,,blank,,,,0
1953,t01-hell on wheels.flac,flac,,blank,,,,0
1954,d02t05 - pay me my money down.flac,flac,,blank,,,,0
1967,01-beck's bolero - rice pudding.flac,flac,,blank,,,,0
2656,203 set the controls for the heart of the sun.flac,flac,,blank,,,,0
2771,102 possession.flac,flac,,blank,,,,0
2766,201-roll of the dice.flac,flac,,blank,,,,0
2763,02 tracks in the dust.flac,flac,,blank,,,,0
2746,d1t01.flac,flac,,blank,,,,0
2742,d3t03.flac,flac,,blank,,,,0
2741,22 25 or 6 to 4.flac,flac,,blank,,,,0
2666,102 look back in anger.flac,flac,,blank,,,,0
2635,101 middle man.flac,flac,,blank,,,,0
1970,01-beck's bolero - rice pudding.flac,flac,,blank,,,,0
2628,101-highway star.flac,flac,,blank,,,,0
2292,205 - smoke on the water.flac,flac,,blank,,,,0
2268,101 intro.flac,flac,,blank,,,,0
2248,d2 bottom  81775_04.flac,flac,,blank,,,,0
2246,206 - space truckin' ~ woman from tokyo ~ paint it black.flac,flac,,blank,,,,0
1992,101 something in the way she moves.flac,flac,,blank,,,,0
1985,01 nacht 08-38.flac,flac,,blank,,,,0
1636,101 save it for me.flac,flac,,blank,,,,0
1624,1-04 give me what i want and give it.flac,flac,,blank,,,,0
83,track 13.shn,shn,,,,,,0
1897,01 interview with carla bley and steve swallow.mp3,mp3,,blank,,,,0
2064,03 garden state parkway blues.flac,flac,,,,,,0
2065,01 the finish line rte 26 apr 14.flac,flac,,,,,,0
2070,14. fatalit&atilde;&copy;.flac,flac,,,,,,0
2281,satoko .flac,flac,,,,,,0
2075,01. intro ( loony tunes - the equalizer- harry gregson-williams song).flac,flac,,,,,,0
2078,01 lady fantasy.flac,flac,,,,,,0
2081,01 - pop music.flac,flac,,,,,,0
2082,01 after the gold rush.flac,flac,,,,,,0
2084,17 never let go.flac,flac,,,,,,0
2085,01. i wanna be adored.flac,flac,,,,,,0
2088,01.flac,flac,,,,,,0
2964,d1 02 the promised land.flac,flac,,blank,,,,0
1200,101 mr. tambourine man.flac,flac,,blank,,,,0
2961,102 opening.flac,flac,,blank,,,,0
2061,01-beck's bolero - rice pudding.flac,flac,,blank,,,,0
1230,101 - [venue announcements].flac,flac,,blank,,,,0
2062,t01 after the goldrush.flac,flac,,blank,,,,0
2059,01-intro (drill sergeant).flac,flac,,,,,,0
2057,01. crowd.flac,flac,,,,,,0
53,think.flac,flac,,,,,,0
2738,crane wife.mp3,mp3,,,,,,0
25,track14.flac,flac,,,,,,0
5,trackno01.flac,flac,,,,,,0
2946,brahms.mp3,mp3,,,,,,0
2939,debussy.mp3,mp3,,,,,,0
2919,mozart.mp3,mp3,,,,,,0
2902,john riley.mp3,mp3,,,,,,0
2813,how to let it go.mp3,mp3,,,,,,0
2731,perfect parts.mp3,mp3,,,,,,0
64,it's no use.flac,flac,,,,,,0
2717,haydn.mp3,mp3,,,,,,0
1188,a head full of dreams.flac,flac,,,,,,0
2715,applause-talk.flac,flac,,,,,,0
1134,is she really going out with him.flac,flac,,,,,,0
2074,14-end.flac,flac,,,,,,0
1167,stranger than fiction - der britische saenger joe jackson (deutschlandfunk_ rock et cetera).flac,flac,,,,,,0
125,side a.flac,flac,,,,,,0
2069,1-01.flac,flac,,blank,,,,0
1867,209-light of day.flac,flac,,blank,,,,0
1595,02 - 01-stratovarius.flac,flac,,blank,,,,0
1848,302 - comfortably numb (cut).flac,flac,,blank,,,,0
1899,01 interview with ches smith.mp3,mp3,,blank,,,,0
1924,d101.flac,flac,,blank,,,,0
1934,d3t04.flac,flac,,blank,,,,0
2571,d1 01 my love will not let you down.flac,flac,,blank,,,,0
1749,d101-intro.flac,flac,,blank,,,,0
1932,101 mojito moon (michaela's song).flac,flac,,blank,,,,0
2621,307-american land.flac,flac,,blank,,,,0
1439,1-01 rainy day women #12 &amp; 35.flac,flac,,blank,,,,0
2951,d1 02 heart of gold.flac,flac,,blank,,,,0
1476,208-light of day.flac,flac,,blank,,,,0
1512,01 interiors 13-38.flac,flac,,blank,,,,0
1530,204 mary's place.flac,flac,,blank,,,,0
2913,102 opening.flac,flac,,blank,,,,0
2525,109 over my head.flac,flac,,blank,,,,0
1535,101 - 3 stooges intro.shn,shn,,blank,,,,0
1562,01 dori theme 06-35.flac,flac,,blank,,,,0
1567,t01.flac,flac,,blank,,,,0
2203,02. 12-8 theme-esther's nose job.flac,flac,,blank,,,,0
2095,a1 stay hungry.flac,flac,,blank,,,,0
2098,01-beck's bolero - rice pudding.flac,flac,,blank,,,,0
2063,a1 what you don't know.flac,flac,,blank,,,,0
1834,t01 after the goldrush.flac,flac,,blank,,,,0
1831,d1 01 after the gold rush.flac,flac,,blank,,,,0
1760,d1 track01.flac,flac,,blank,,,,0
2017,a01.flac,flac,,blank,,,,0
2018,01-beck's bolero - rice pudding.flac,flac,,blank,,,,0
2054,t01 after the goldrush.flac,flac,,blank,,,,0
2146,101 opening s.e..flac,flac,,blank,,,,0
2245,209 - smoke on the water.flac,flac,,blank,,,,0
2121,d2t04 open all night.flac,flac,,blank,,,,0
2201,d1 01 after the gold rush.flac,flac,,blank,,,,0
2187,t01.flac,flac,,blank,,,,0
2180,101 half the truth.flac,flac,,blank,,,,0
2168,01-beck's bolero - rice pudding.flac,flac,,blank,,,,0
2147,101 opening s.e..flac,flac,,blank,,,,0
2133,101 poem.flac,flac,,blank,,,,0
2055,0101 dirty rain.flac,flac,,blank,,,,0
1960,06-if you leave.flac,flac,,,,,,0
1959,01 vers la flamme.mp3,mp3,,,,,,0
2109,01. shout.flac,flac,,,,,,0
927,01.flac,flac,,,,,,0
1338,"01 - dames, booze, chains &amp; boots.flac",flac,,,,,,0
1330,01 intro.flac,flac,,,,,,0
1325,01 - punk rock and roll.flac,flac,,,,,,0
1324,01-track 01.flac,flac,,,,,,0
1323,01.mp3,mp3,,,,,,0
1322,01.mp3,mp3,,,,,,0
1372,01.flac,flac,,,,,,0
1379,01 track01.flac,flac,,,,,,0
1224,2 genghis khan.flac,flac,,,,,,0
1429,01 don't cry no tears.flac,flac,,,,,,0
315,08 shining star.flac,flac,,,,,,0
311,01 stealing time from the faulty plan.flac,flac,,,,,,0
309,01 stealing time from the faulty plan.flac,flac,,,,,,0
938,01.flac,flac,,,,,,0
936,01 raise the dead.flac,flac,,,,,,0
935,01 intro.flac,flac,,,,,,0
934,01 intro.flac,flac,,,,,,0
1341,01 intro (video - monkey to man).flac,flac,,,,,,0
1342,1 - radio intro.mp2,mp2,,,,,,0
1343,10 sometimes.flac,flac,,,,,,0
1401,01 hypnagog.flac,flac,,,,,,0
1417,01-welcome applause.flac,flac,,,,,,0
1412,1- second ballad.flac,flac,,,,,,0
1411,01 track01.flac,flac,,,,,,0
1410,01. winning streak.flac,flac,,,,,,0
1409,01 - saturday's kids.flac,flac,,,,,,0
1408,1. first set.flac,flac,,,,,,0
1405,31 forever - one reporter's opinion.flac,flac,,,,,,0
1400,01 scythiasoundcheck.flac,flac,,,,,,0
1344,"01 nice, nice, very nice.flac",flac,,,,,,0
1397,01 sacrifice.flac,flac,,,,,,0
1425,2.intro 2.flac,flac,,,,,,0
1357,15 girls just wanna have fun.flac,flac,,,,,,0
1427,6 femme fatale.flac,flac,,,,,,0
1390,01-gin house.flac,flac,,,,,,0
1350,01 the magic breeze.flac,flac,,,,,,0
1347,01.flac,flac,,,,,,0
931,01 red is the rose rte 8 mar 10.flac,flac,,,,,,0
925,16.flac,flac,,,,,,0
1419,01.flac,flac,,,,,,0
924,04. soothsayer.flac,flac,,,,,,0
958,02 tumba rhumba.flac,flac,,,,,,0
957,02. improvisation-stone strike.flac,flac,,,,,,0
956,18 para lennon e mccartney.flac,flac,,,,,,0
954,01 things have changed.flac,flac,,,,,,0
951,01 this flight tonight.flac,flac,,,,,,0
949,01.flac,flac,,,,,,0
944,06. i want more-gomorrha-improvisation-vernal equinox.flac,flac,,,,,,0
864,"01 careful with that axe, eugene.flac",flac,,,,,,0
570,01.flac,flac,,,,,,0
535,00 - introduction.flac,flac,,,,,,0
819,01 crowd.flac,flac,,,,,,0
810,07 unknown.flac,flac,,,,,,0
796,01 intro #1.flac,flac,,,,,,0
